"Plot-Titel: GAS_TS_2"
"Anz.","Datum Zeit, GMT+02:00","Temp., °C (LGR S/N: 21309864, SEN S/N: 21309864)","Intensität, Lux (LGR S/N: 21309864, SEN S/N: 21309864)"
2368,08.02.22 05:39:09 PM,28.953,9644.5
2369,08.02.22 06:09:09 PM,28.853,11711.2
2370,08.02.22 06:39:09 PM,28.655,8266.7
2371,08.02.22 07:09:09 PM,27.567,6200.0
2372,08.02.22 07:39:09 PM,25.902,4650.0
2373,08.02.22 08:09:09 PM,24.448,2152.8
2374,08.02.22 08:39:09 PM,22.525,699.7
2375,08.02.22 09:09:09 PM,20.615,53.8
2376,08.02.22 09:39:09 PM,19.567,0.0
2377,08.02.22 10:09:09 PM,18.806,0.0
2378,08.02.22 10:39:09 PM,18.521,0.0
2379,08.02.22 11:09:09 PM,18.140,0.0
2380,08.02.22 11:39:09 PM,17.475,0.0
2381,08.03.22 12:09:09 AM,16.999,0.0
2382,08.03.22 12:39:09 AM,16.999,0.0
2383,08.03.22 01:09:09 AM,16.523,0.0
2384,08.03.22 01:39:09 AM,16.332,0.0
2385,08.03.22 02:09:09 AM,16.713,0.0
2386,08.03.22 02:39:09 AM,16.618,0.0
2387,08.03.22 03:09:09 AM,16.523,0.0
2388,08.03.22 03:39:09 AM,16.808,0.0
2389,08.03.22 04:09:09 AM,17.284,0.0
2390,08.03.22 04:39:09 AM,17.855,0.0
2391,08.03.22 05:09:09 AM,17.475,0.0
2392,08.03.22 05:39:09 AM,16.427,172.2
2393,08.03.22 06:09:09 AM,16.903,1280.9
2394,08.03.22 06:39:09 AM,17.665,1808.3
2395,08.03.22 07:09:09 AM,18.236,2152.8
2396,08.03.22 07:39:09 AM,21.187,22044.6
2397,08.03.22 08:09:09 AM,28.754,30311.3
2398,08.03.22 08:39:09 AM,31.064,34444.7
2399,08.03.22 09:09:09 AM,33.535,37200.2
2400,08.03.22 09:39:09 AM,35.009,38578.0
2401,08.03.22 10:09:09 AM,35.756,38578.0
2402,08.03.22 10:39:09 AM,36.187,35822.5
2403,08.03.22 11:09:09 AM,36.728,38578.0
2404,08.03.22 11:39:09 AM,37.274,38578.0
2405,08.03.22 12:09:09 PM,37.274,37200.2
2406,08.03.22 12:39:09 PM,36.946,33066.9
2407,08.03.22 01:09:09 PM,38.490,34444.7
2408,08.03.22 01:39:09 PM,39.163,34444.7
2409,08.03.22 02:09:09 PM,38.714,31689.1
2410,08.03.22 02:39:09 PM,38.490,27555.7
2411,08.03.22 03:09:09 PM,39.389,34444.7
2412,08.03.22 03:39:09 PM,39.843,31689.1
2413,08.03.22 04:09:09 PM,37.384,20666.8
2414,08.03.22 04:39:09 PM,39.050,24800.2
2415,08.03.22 05:09:09 PM,36.511,18600.1
2416,08.03.22 05:39:09 PM,36.511,17222.3
2417,08.03.22 06:09:09 PM,35.115,12400.1
2418,08.03.22 06:39:09 PM,34.374,12400.1
2419,08.03.22 07:09:09 PM,33.848,8611.2
2420,08.03.22 07:39:09 PM,31.574,4822.3
2421,08.03.22 08:09:09 PM,29.652,1980.6
2422,08.03.22 08:39:09 PM,27.075,366.0
2423,08.03.22 09:09:09 PM,24.835,75.3
2424,08.03.22 09:39:09 PM,23.388,0.0
2425,08.03.22 10:09:09 PM,22.525,0.0
2426,08.03.22 10:39:09 PM,21.760,0.0
2427,08.03.22 11:09:09 PM,20.901,0.0
2428,08.03.22 11:39:09 PM,20.329,0.0
2429,08.04.22 12:09:09 AM,19.948,0.0
2430,08.04.22 12:39:09 AM,19.567,0.0
2431,08.04.22 01:09:09 AM,19.282,0.0
2432,08.04.22 01:39:09 AM,19.377,0.0
2433,08.04.22 02:09:09 AM,18.901,0.0
2434,08.04.22 02:39:09 AM,18.996,0.0
2435,08.04.22 03:09:09 AM,18.901,0.0
2436,08.04.22 03:39:09 AM,18.426,0.0
2437,08.04.22 04:09:09 AM,17.855,0.0
2438,08.04.22 04:39:09 AM,17.284,0.0
2439,08.04.22 05:09:09 AM,16.903,0.0
2440,08.04.22 05:39:09 AM,16.618,236.8
2441,08.04.22 06:09:09 AM,16.999,1173.3
2442,08.04.22 06:39:09 AM,17.855,1550.0
2443,08.04.22 07:09:09 AM,20.615,2152.8
2444,08.04.22 07:39:09 AM,22.429,18600.1
2445,08.04.22 08:09:09 AM,30.659,30311.3
2446,08.04.22 08:39:09 AM,33.326,34444.7
2447,08.04.22 09:09:09 AM,35.435,37200.2
2448,08.04.22 09:39:09 AM,36.946,38578.0
2449,08.04.22 10:09:09 AM,38.268,38578.0
2450,08.04.22 10:39:09 AM,39.163,38578.0
2451,08.04.22 11:09:09 AM,40.185,37200.2
2452,08.04.22 11:39:09 AM,41.341,38578.0
2453,08.04.22 12:09:09 PM,41.575,33066.9
2454,08.04.22 12:39:09 PM,41.810,35822.5
2455,08.04.22 01:09:09 PM,41.341,34444.7
2456,08.04.22 01:39:09 PM,41.810,33066.9
2457,08.04.22 02:09:09 PM,40.876,28933.5
2458,08.04.22 02:39:09 PM,41.810,33066.9
2459,08.04.22 03:09:09 PM,40.876,27555.7
2460,08.04.22 03:39:09 PM,39.729,28933.5
2461,08.04.22 04:09:09 PM,40.530,18600.1
2462,08.04.22 04:39:09 PM,42.164,28933.5
2463,08.04.22 05:09:09 PM,39.276,18600.1
2464,08.04.22 05:39:09 PM,38.938,19289.0
2465,08.04.22 06:09:09 PM,38.046,13089.0
2466,08.04.22 06:39:09 PM,37.165,11022.3
2467,08.04.22 07:09:09 PM,35.864,7233.4
2468,08.04.22 07:39:09 PM,34.796,3961.1
2469,08.04.22 08:09:09 PM,31.880,1550.0
2470,08.04.22 08:39:09 PM,29.452,290.6
2471,08.04.22 09:09:09 PM,26.977,43.1
2472,08.04.22 09:39:09 PM,25.708,0.0
2473,08.04.22 10:09:09 PM,25.125,0.0
2474,08.04.22 10:39:09 PM,25.222,0.0
2475,08.04.22 11:09:09 PM,26.977,0.0
2476,08.04.22 11:39:09 PM,27.173,0.0
2477,08.05.22 12:09:09 AM,24.448,0.0
2478,08.05.22 12:39:09 AM,23.677,0.0
2479,08.05.22 01:09:09 AM,24.062,0.0
2480,08.05.22 01:39:09 AM,24.062,0.0
2481,08.05.22 02:09:09 AM,22.812,0.0
2482,08.05.22 02:39:09 AM,21.473,0.0
2483,08.05.22 03:09:09 AM,20.901,0.0
2484,08.05.22 03:39:09 AM,20.615,0.0
2485,08.05.22 04:09:09 AM,22.429,0.0
2486,08.05.22 04:39:09 AM,22.238,0.0
2487,08.05.22 05:09:09 AM,22.238,10.8
2488,08.05.22 05:39:09 AM,22.238,355.2
2489,08.05.22 06:09:09 AM,22.046,1108.7
2490,08.05.22 06:39:09 AM,22.812,3444.5
2491,08.05.22 07:09:09 AM,24.738,6200.0
2492,08.05.22 07:39:09 AM,25.319,5166.7
2493,08.05.22 08:09:09 AM,25.222,4477.8
2494,08.05.22 08:39:09 AM,25.416,13777.9
2495,08.05.22 09:09:09 AM,27.075,16533.4
2496,08.05.22 09:39:09 AM,27.075,10333.4
2497,08.05.22 10:09:09 AM,24.738,3788.9
2498,08.05.22 10:39:09 AM,25.610,3444.5
2499,08.05.22 11:09:09 AM,24.351,5511.1
2500,08.05.22 11:39:09 AM,27.272,11022.3
2501,08.05.22 12:09:09 PM,24.931,4305.6
2502,08.05.22 12:39:09 PM,25.125,3272.2
2503,08.05.22 01:09:09 PM,24.931,8266.7
2504,08.05.22 01:39:09 PM,31.880,20666.8
2505,08.05.22 02:09:09 PM,33.430,16533.4
2506,08.05.22 02:39:09 PM,34.796,39955.8
2507,08.05.22 03:09:09 PM,30.659,11022.3
2508,08.05.22 03:39:09 PM,33.743,35822.5
2509,08.05.22 04:09:09 PM,29.252,14466.8
2510,08.05.22 04:39:09 PM,28.754,8266.7
2511,08.05.22 05:09:09 PM,27.173,2497.2
2512,08.05.22 05:39:09 PM,25.513,1227.1
2513,08.05.22 06:09:09 PM,25.125,3100.0
2514,08.05.22 06:39:09 PM,25.028,3272.2
2515,08.05.22 07:09:09 PM,24.255,4305.6
2516,08.05.22 07:39:09 PM,21.473,2755.6
2517,08.05.22 08:09:09 PM,19.948,290.6
2518,08.05.22 08:39:09 PM,19.377,226.0
2519,08.05.22 09:09:09 PM,18.806,21.5
2520,08.05.22 09:39:09 PM,18.521,0.0
2521,08.05.22 10:09:09 PM,18.331,0.0
2522,08.05.22 10:39:09 PM,17.950,0.0
2523,08.05.22 11:09:09 PM,17.855,0.0
2524,08.05.22 11:39:09 PM,17.665,0.0
2525,08.06.22 12:09:09 AM,17.189,0.0
2526,08.06.22 12:39:09 AM,17.094,0.0
2527,08.06.22 01:09:09 AM,16.903,0.0
2528,08.06.22 01:39:09 AM,16.237,0.0
2529,08.06.22 02:09:09 AM,15.664,0.0
2530,08.06.22 02:39:09 AM,15.187,0.0
2531,08.06.22 03:09:09 AM,14.804,0.0
2532,08.06.22 03:39:09 AM,14.613,0.0
2533,08.06.22 04:09:09 AM,14.325,0.0
2534,08.06.22 04:39:09 AM,13.942,0.0
2535,08.06.22 05:09:09 AM,13.654,0.0
2536,08.06.22 05:39:09 AM,13.269,96.9
2537,08.06.22 06:09:09 AM,13.365,1302.4
2538,08.06.22 06:39:09 AM,13.654,2755.6
2539,08.06.22 07:09:09 AM,13.942,2755.6
2540,08.06.22 07:39:09 AM,14.038,4994.5
2541,08.06.22 08:09:09 AM,19.662,34444.7
2542,08.06.22 08:39:09 AM,21.951,37200.2
2543,08.06.22 09:09:09 AM,23.292,39955.8
2544,08.06.22 09:39:09 AM,24.835,42711.4
2545,08.06.22 10:09:09 AM,24.545,8611.2
2546,08.06.22 10:39:09 AM,26.879,46844.8
2547,08.06.22 11:09:09 AM,26.292,23422.4
2548,08.06.22 11:39:09 AM,25.416,44089.2
2549,08.06.22 12:09:09 PM,26.000,44089.2
2550,08.06.22 12:39:09 PM,25.610,44089.2
2551,08.06.22 01:09:09 PM,25.513,9300.1
2552,08.06.22 01:39:09 PM,26.977,10333.4
2553,08.06.22 02:09:09 PM,26.879,24800.2
2554,08.06.22 02:39:09 PM,27.567,44089.2
2555,08.06.22 03:09:09 PM,30.154,41333.6
2556,08.06.22 03:39:09 PM,26.977,4994.5
2557,08.06.22 04:09:09 PM,27.272,24800.2
2558,08.06.22 04:39:09 PM,26.195,10333.4
2559,08.06.22 05:09:09 PM,25.902,19289.0
2560,08.06.22 05:39:09 PM,25.513,18600.1
2561,08.06.22 06:09:09 PM,24.931,13089.0
2562,08.06.22 06:39:09 PM,24.448,12400.1
2563,08.06.22 07:09:09 PM,22.717,7577.8
2564,08.06.22 07:39:09 PM,22.429,7233.4
2565,08.06.22 08:09:09 PM,20.519,1550.0
2566,08.06.22 08:39:09 PM,19.187,462.9
2567,08.06.22 09:09:09 PM,18.236,32.3
2568,08.06.22 09:39:09 PM,16.618,0.0
2569,08.06.22 10:09:09 PM,15.760,0.0
2570,08.06.22 10:39:09 PM,15.569,0.0
2571,08.06.22 11:09:09 PM,14.421,0.0
2572,08.06.22 11:39:09 PM,13.173,0.0
2573,08.07.22 12:09:09 AM,12.401,0.0
2574,08.07.22 12:39:09 AM,12.013,0.0
2575,08.07.22 01:09:09 AM,11.334,0.0
2576,08.07.22 01:39:09 AM,10.651,0.0
2577,08.07.22 02:09:09 AM,10.259,0.0
2578,08.07.22 02:39:09 AM,9.866,0.0
2579,08.07.22 03:09:09 AM,9.768,0.0
2580,08.07.22 03:39:09 AM,9.373,0.0
2581,08.07.22 04:09:09 AM,9.077,0.0
2582,08.07.22 04:39:09 AM,9.077,0.0
2583,08.07.22 05:09:09 AM,8.680,0.0
2584,08.07.22 05:39:09 AM,8.581,193.8
2585,08.07.22 06:09:09 AM,8.680,656.6
2586,08.07.22 06:39:09 AM,9.373,1550.0
2587,08.07.22 07:09:09 AM,11.334,2152.8
2588,08.07.22 07:39:09 AM,15.569,23422.4
2589,08.07.22 08:09:09 AM,23.100,31689.1
2590,08.07.22 08:39:09 AM,25.708,35822.5
2591,08.07.22 09:09:09 AM,27.075,38578.0
2592,08.07.22 09:39:09 AM,28.258,38578.0
2593,08.07.22 10:09:09 AM,28.953,39955.8
2594,08.07.22 10:39:09 AM,29.853,41333.6
2595,08.07.22 11:09:09 AM,31.064,42711.4
2596,08.07.22 11:39:09 AM,24.641,46844.8
2597,08.07.22 12:09:09 PM,27.665,9644.5
2598,08.07.22 12:39:09 PM,23.869,12400.1
2599,08.07.22 01:09:09 PM,33.222,44089.2
2600,08.07.22 01:39:09 PM,27.961,10677.8
2601,08.07.22 02:09:09 PM,24.545,10333.4
2602,08.07.22 02:39:09 PM,25.708,10677.8
2603,08.07.22 03:09:09 PM,25.513,8611.2
2604,08.07.22 03:39:09 PM,25.222,8266.7
2605,08.07.22 04:09:09 PM,24.158,5511.1
2606,08.07.22 04:39:09 PM,26.000,34444.7
2607,08.07.22 05:09:09 PM,28.655,18600.1
2608,08.07.22 05:39:09 PM,28.159,16533.4
2609,08.07.22 06:09:09 PM,28.258,14466.8
2610,08.07.22 06:39:09 PM,27.075,12400.1
2611,08.07.22 07:09:09 PM,25.125,7577.8
2612,08.07.22 07:39:09 PM,25.125,7577.8
2613,08.07.22 08:09:09 PM,23.100,2497.2
2614,08.07.22 08:39:09 PM,21.282,538.2
2615,08.07.22 09:09:09 PM,18.901,43.1
2616,08.07.22 09:39:09 PM,18.140,0.0
2617,08.07.22 10:09:09 PM,16.427,0.0
2618,08.07.22 10:39:09 PM,16.237,0.0
2619,08.07.22 11:09:09 PM,15.378,0.0
2620,08.07.22 11:39:09 PM,14.613,0.0
2621,08.08.22 12:09:09 AM,13.846,0.0
2622,08.08.22 12:39:09 AM,13.076,0.0
2623,08.08.22 01:09:09 AM,12.304,0.0
2624,08.08.22 01:39:09 AM,11.819,0.0
2625,08.08.22 02:09:09 AM,11.431,0.0
2626,08.08.22 02:39:09 AM,11.139,0.0
2627,08.08.22 03:09:09 AM,10.944,0.0
2628,08.08.22 03:39:09 AM,10.651,0.0
2629,08.08.22 04:09:09 AM,10.357,0.0
2630,08.08.22 04:39:09 AM,10.259,0.0
2631,08.08.22 05:09:09 AM,9.965,0.0
2632,08.08.22 05:39:09 AM,9.669,193.8
2633,08.08.22 06:09:09 AM,10.259,549.0
2634,08.08.22 06:39:09 AM,10.944,1065.6
2635,08.08.22 07:09:09 AM,12.497,2325.0
2636,08.08.22 07:39:09 AM,15.951,16533.4
2637,08.08.22 08:09:09 AM,24.062,30311.3
2638,08.08.22 08:39:09 AM,27.862,34444.7
2639,08.08.22 09:09:09 AM,29.652,37200.2
2640,08.08.22 09:39:09 AM,31.064,38578.0
2641,08.08.22 10:09:09 AM,32.704,38578.0
2642,08.08.22 10:39:09 AM,33.326,39955.8
2643,08.08.22 11:09:09 AM,33.848,38578.0
2644,08.08.22 11:39:09 AM,32.704,41333.6
2645,08.08.22 12:09:09 PM,33.743,42711.4
2646,08.08.22 12:39:09 PM,32.704,16533.4
2647,08.08.22 01:09:09 PM,35.864,42711.4
2648,08.08.22 01:39:09 PM,36.295,41333.6
2649,08.08.22 02:09:09 PM,31.778,17911.2
2650,08.08.22 02:39:09 PM,35.971,33066.9
2651,08.08.22 03:09:09 PM,36.728,41333.6
2652,08.08.22 03:39:09 PM,37.055,10677.8
2653,08.08.22 04:09:09 PM,33.743,17911.2
2654,08.08.22 04:39:09 PM,32.807,34444.7
2655,08.08.22 05:09:09 PM,31.983,15155.7
2656,08.08.22 05:39:09 PM,31.166,22044.6
2657,08.08.22 06:09:09 PM,30.558,12400.1
2658,08.08.22 06:39:09 PM,28.456,11711.2
2659,08.08.22 07:09:09 PM,27.862,5511.1
2660,08.08.22 07:39:09 PM,26.683,6200.0
2661,08.08.22 08:09:09 PM,25.125,2066.7
2662,08.08.22 08:39:09 PM,23.100,419.8
2663,08.08.22 09:09:09 PM,21.760,32.3
2664,08.08.22 09:39:09 PM,20.901,0.0
2665,08.08.22 10:09:09 PM,19.758,0.0
2666,08.08.22 10:39:09 PM,19.948,0.0
2667,08.08.22 11:09:09 PM,19.472,0.0
2668,08.08.22 11:39:09 PM,18.806,0.0
2669,08.09.22 12:09:09 AM,18.901,0.0
2670,08.09.22 12:39:09 AM,18.901,0.0
2671,08.09.22 01:09:09 AM,18.616,0.0
2672,08.09.22 01:39:09 AM,17.855,0.0
2673,08.09.22 02:09:09 AM,18.236,0.0
2674,08.09.22 02:39:09 AM,18.521,0.0
2675,08.09.22 03:09:09 AM,18.426,0.0
2676,08.09.22 03:39:09 AM,18.331,0.0
2677,08.09.22 04:09:09 AM,17.475,0.0
2678,08.09.22 04:39:09 AM,17.379,0.0
2679,08.09.22 05:09:09 AM,17.950,0.0
2680,08.09.22 05:39:09 AM,17.950,32.3
2681,08.09.22 06:09:09 AM,18.140,312.2
2682,08.09.22 06:39:09 AM,18.426,1022.6
2683,08.09.22 07:09:09 AM,19.187,2497.2
2684,08.09.22 07:39:09 AM,20.329,5166.7
2685,08.09.22 08:09:09 AM,21.569,7577.8
2686,08.09.22 08:39:09 AM,22.429,9300.1
2687,08.09.22 09:09:09 AM,26.585,21355.7
2688,08.09.22 09:39:09 AM,27.764,24800.2
2689,08.09.22 10:09:09 AM,32.807,24800.2
2690,08.09.22 10:39:09 AM,29.152,44089.2
2691,08.09.22 11:09:09 AM,31.880,39955.8
2692,08.09.22 11:39:09 AM,34.585,38578.0
2693,08.09.22 12:09:09 PM,34.903,37200.2
2694,08.09.22 12:39:09 PM,34.903,37200.2
2695,08.09.22 01:09:09 PM,35.971,39955.8
2696,08.09.22 01:39:09 PM,34.796,24800.2
2697,08.09.22 02:09:09 PM,29.853,44089.2
2698,08.09.22 02:39:09 PM,31.778,23422.4
2699,08.09.22 03:09:09 PM,29.152,15844.5
2700,08.09.22 03:39:09 PM,28.258,19977.9
2701,08.09.22 04:09:09 PM,31.676,24800.2
2702,08.09.22 04:39:09 PM,31.166,5511.1
2703,08.09.22 05:09:09 PM,30.963,16533.4
2704,08.09.22 05:39:09 PM,27.370,6200.0
2705,08.09.22 06:09:09 PM,29.252,8266.7
2706,08.09.22 06:39:09 PM,28.655,11711.2
2707,08.09.22 07:09:09 PM,26.585,5166.7
2708,08.09.22 07:39:09 PM,26.390,6544.5
2709,08.09.22 08:09:09 PM,24.158,2066.7
2710,08.09.22 08:39:09 PM,22.812,753.5
2711,08.09.22 09:09:09 PM,21.760,10.8
2712,08.09.22 09:39:09 PM,20.615,0.0
2713,08.09.22 10:09:09 PM,20.329,0.0
2714,08.09.22 10:39:09 PM,19.758,0.0
2715,08.09.22 11:09:09 PM,19.282,0.0
2716,08.09.22 11:39:09 PM,18.711,0.0
2717,08.10.22 12:09:09 AM,18.140,0.0
2718,08.10.22 12:39:09 AM,17.665,0.0
2719,08.10.22 01:09:09 AM,16.903,0.0
2720,08.10.22 01:39:09 AM,16.523,0.0
2721,08.10.22 02:09:09 AM,15.664,0.0
2722,08.10.22 02:39:09 AM,15.091,0.0
2723,08.10.22 03:09:09 AM,14.996,0.0
2724,08.10.22 03:39:09 AM,13.942,0.0
2725,08.10.22 04:09:09 AM,14.038,0.0
2726,08.10.22 04:39:09 AM,13.558,0.0
2727,08.10.22 05:09:09 AM,13.269,0.0
2728,08.10.22 05:39:09 AM,13.076,172.2
2729,08.10.22 06:09:09 AM,13.269,850.4
2730,08.10.22 06:39:09 AM,13.942,1463.9
2731,08.10.22 07:09:09 AM,15.282,2152.8
2732,08.10.22 07:39:09 AM,17.094,10677.8
2733,08.10.22 08:09:09 AM,24.351,30311.3
2734,08.10.22 08:39:09 AM,27.862,34444.7
2735,08.10.22 09:09:09 AM,28.456,23422.4
2736,08.10.22 09:39:09 AM,30.963,41333.6
2737,08.10.22 10:09:09 AM,32.911,41333.6
2738,08.10.22 10:39:09 AM,32.911,41333.6
2739,08.10.22 11:09:09 AM,34.479,41333.6
2740,08.10.22 11:39:09 AM,35.649,39955.8
2741,08.10.22 12:09:09 PM,34.796,38578.0
2742,08.10.22 12:39:09 PM,34.903,37200.2
2743,08.10.22 01:09:09 PM,34.163,35822.5
2744,08.10.22 01:39:09 PM,34.691,34444.7
2745,08.10.22 02:09:09 PM,35.756,34444.7
2746,08.10.22 02:39:09 PM,36.946,34444.7
2747,08.10.22 03:09:09 PM,36.511,35822.5
2748,08.10.22 03:39:09 PM,36.728,33066.9
2749,08.10.22 04:09:09 PM,33.848,24800.2
2750,08.10.22 04:39:09 PM,32.911,27555.7
2751,08.10.22 05:09:09 PM,32.394,15844.5
2752,08.10.22 05:39:09 PM,32.394,16533.4
2753,08.10.22 06:09:09 PM,32.497,13777.9
2754,08.10.22 06:39:09 PM,30.154,9300.1
2755,08.10.22 07:09:09 PM,28.258,6200.0
2756,08.10.22 07:39:09 PM,27.862,6544.5
2757,08.10.22 08:09:09 PM,24.448,1248.6
2758,08.10.22 08:39:09 PM,23.004,333.7
2759,08.10.22 09:09:09 PM,21.282,21.5
2760,08.10.22 09:39:09 PM,19.567,0.0
2761,08.10.22 10:09:09 PM,19.662,0.0
2762,08.10.22 10:39:09 PM,21.282,0.0
2763,08.10.22 11:09:09 PM,20.805,0.0
2764,08.10.22 11:39:09 PM,19.853,0.0
2765,08.11.22 12:09:09 AM,19.377,0.0
2766,08.11.22 12:39:09 AM,18.140,0.0
2767,08.11.22 01:09:09 AM,17.855,0.0
2768,08.11.22 01:39:09 AM,18.426,0.0
2769,08.11.22 02:09:09 AM,18.045,0.0
2770,08.11.22 02:39:09 AM,18.426,0.0
2771,08.11.22 03:09:09 AM,17.950,0.0
2772,08.11.22 03:39:09 AM,16.523,0.0
2773,08.11.22 04:09:09 AM,16.141,0.0
2774,08.11.22 04:39:09 AM,15.091,0.0
2775,08.11.22 05:09:09 AM,14.421,0.0
2776,08.11.22 05:39:09 AM,14.038,139.9
2777,08.11.22 06:09:09 AM,13.942,742.7
2778,08.11.22 06:39:09 AM,15.282,1377.8
2779,08.11.22 07:09:09 AM,16.523,2152.8
2780,08.11.22 07:39:09 AM,17.855,5338.9
2781,08.11.22 08:09:09 AM,24.255,28933.5
2782,08.11.22 08:39:09 AM,27.468,33066.9
2783,08.11.22 09:09:09 AM,30.154,35822.5
2784,08.11.22 09:39:09 AM,32.086,37200.2
2785,08.11.22 10:09:09 AM,33.118,38578.0
2786,08.11.22 10:39:09 AM,34.163,38578.0
2787,08.11.22 11:09:09 AM,35.328,38578.0
2788,08.11.22 11:39:09 AM,35.115,38578.0
2789,08.11.22 12:09:09 PM,36.511,12400.1
2790,08.11.22 12:39:09 PM,36.187,28933.5
2791,08.11.22 01:09:09 PM,36.946,35822.5
2792,08.11.22 01:39:09 PM,37.274,37200.2
2793,08.11.22 02:09:09 PM,37.384,30311.3
2794,08.11.22 02:39:09 PM,37.494,34444.7
2795,08.11.22 03:09:09 PM,37.604,34444.7
2796,08.11.22 03:39:09 PM,39.050,33066.9
2797,08.11.22 04:09:09 PM,36.946,21355.7
2798,08.11.22 04:39:09 PM,35.222,26178.0
2799,08.11.22 05:09:09 PM,33.953,15155.7
2800,08.11.22 05:39:09 PM,34.058,16533.4
2801,08.11.22 06:09:09 PM,33.430,15844.5
2802,08.11.22 06:39:09 PM,31.268,8266.7
2803,08.11.22 07:09:09 PM,29.452,5166.7
2804,08.11.22 07:39:09 PM,29.152,7577.8
2805,08.11.22 08:09:09 PM,26.097,1377.8
2806,08.11.22 08:39:09 PM,23.773,279.9
2807,08.11.22 09:09:09 PM,21.855,21.5
2808,08.11.22 09:39:09 PM,20.043,0.0
2809,08.11.22 10:09:09 PM,18.806,0.0
2810,08.11.22 10:39:09 PM,17.855,0.0
2811,08.11.22 11:09:09 PM,18.140,0.0
2812,08.11.22 11:39:09 PM,20.519,0.0
2813,08.12.22 12:09:09 AM,20.615,0.0
2814,08.12.22 12:39:09 AM,19.758,0.0
2815,08.12.22 01:09:09 AM,18.521,0.0
2816,08.12.22 01:39:09 AM,18.045,0.0
2817,08.12.22 02:09:09 AM,17.570,0.0
2818,08.12.22 02:39:09 AM,16.141,0.0
2819,08.12.22 03:09:09 AM,15.760,0.0
2820,08.12.22 03:39:09 AM,15.664,0.0
2821,08.12.22 04:09:09 AM,15.473,0.0
2822,08.12.22 04:39:09 AM,15.378,0.0
2823,08.12.22 05:09:09 AM,14.134,0.0
2824,08.12.22 05:39:09 AM,14.517,118.4
2825,08.12.22 06:09:09 AM,13.365,667.4
2826,08.12.22 06:39:09 AM,14.038,1345.5
2827,08.12.22 07:09:09 AM,16.808,1980.6
2828,08.12.22 07:39:09 AM,18.711,4133.4
2829,08.12.22 08:09:09 AM,25.222,30311.3
2830,08.12.22 08:39:09 AM,30.457,34444.7
2831,08.12.22 09:09:09 AM,32.497,35822.5
2832,08.12.22 09:39:09 AM,33.222,37200.2
2833,08.12.22 10:09:09 AM,34.374,38578.0
2834,08.12.22 10:39:09 AM,34.479,38578.0
2835,08.12.22 11:09:09 AM,35.222,38578.0
2836,08.12.22 11:39:09 AM,36.837,38578.0
2837,08.12.22 12:09:09 PM,37.055,37200.2
2838,08.12.22 12:39:09 PM,37.384,28933.5
2839,08.12.22 01:09:09 PM,34.374,38578.0
2840,08.12.22 01:39:09 PM,35.756,42711.4
2841,08.12.22 02:09:09 PM,37.935,26178.0
2842,08.12.22 02:39:09 PM,37.055,9644.5
2843,08.12.22 03:09:09 PM,37.494,39955.8
2844,08.12.22 03:39:09 PM,35.115,11022.3
2845,08.12.22 04:09:09 PM,32.600,7233.4
2846,08.12.22 04:39:09 PM,34.479,28933.5
2847,08.12.22 05:09:09 PM,34.058,17222.3
2848,08.12.22 05:39:09 PM,33.639,8266.7
2849,08.12.22 06:09:09 PM,33.639,17911.2
2850,08.12.22 06:39:09 PM,30.154,4994.5
2851,08.12.22 07:09:09 PM,28.953,6200.0
2852,08.12.22 07:39:09 PM,29.252,6200.0
2853,08.12.22 08:09:09 PM,26.879,2238.9
2854,08.12.22 08:39:09 PM,25.222,549.0
2855,08.12.22 09:09:09 PM,22.717,10.8
2856,08.12.22 09:39:09 PM,21.282,0.0
2857,08.12.22 10:09:09 PM,20.424,0.0
2858,08.12.22 10:39:09 PM,20.138,0.0
2859,08.12.22 11:09:09 PM,19.472,0.0
2860,08.12.22 11:39:09 PM,18.616,0.0
2861,08.13.22 12:09:09 AM,18.236,0.0
2862,08.13.22 12:39:09 AM,18.996,0.0
2863,08.13.22 01:09:09 AM,19.662,0.0
2864,08.13.22 01:39:09 AM,18.711,0.0
2865,08.13.22 02:09:09 AM,17.950,0.0
2866,08.13.22 02:39:09 AM,18.426,0.0
2867,08.13.22 03:09:09 AM,17.475,0.0
2868,08.13.22 03:39:09 AM,16.808,0.0
2869,08.13.22 04:09:09 AM,16.332,0.0
2870,08.13.22 04:39:09 AM,15.855,0.0
2871,08.13.22 05:09:09 AM,15.569,0.0
2872,08.13.22 05:39:09 AM,15.187,96.9
2873,08.13.22 06:09:09 AM,15.282,581.3
2874,08.13.22 06:39:09 AM,15.664,721.2
2875,08.13.22 07:09:09 AM,16.618,1550.0
2876,08.13.22 07:39:09 AM,19.092,2669.5
2877,08.13.22 08:09:09 AM,23.388,7577.8
2878,08.13.22 08:39:09 AM,24.738,6200.0
2879,08.13.22 09:09:09 AM,24.931,7577.8
2880,08.13.22 09:39:09 AM,26.585,13089.0
2881,08.13.22 10:09:09 AM,28.655,6544.5
2882,08.13.22 10:39:09 AM,27.075,4822.3
2883,08.13.22 11:09:09 AM,28.357,14466.8
2884,08.13.22 11:39:09 AM,30.862,15844.5
2885,08.13.22 12:09:09 PM,29.452,10333.4
2886,08.13.22 12:39:09 PM,28.357,7577.8
2887,08.13.22 01:09:09 PM,27.173,7577.8
2888,08.13.22 01:39:09 PM,27.272,10677.8
2889,08.13.22 02:09:09 PM,27.075,7233.4
